image_path,predicted_class,probability
data/original/prymnesiophyceae/D20160705T232635_IFCB107_00319.png,prymnesiophyceae,0.8911425471305847
data/original/prymnesiophyceae/D20160705T232635_IFCB107_00535.png,prymnesiophyceae,0.8903239965438843
data/original/prymnesiophyceae/D20160706T045145_IFCB107_01446.png,prymnesiophyceae,0.9233124256134033
data/original/prymnesiophyceae/D20160705T205351_IFCB107_00278.png,prymnesiophyceae,0.914810061454773
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00052.png,prymnesiophyceae,0.8973416090011597
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00222.png,prymnesiophyceae,0.9035471677780151
data/original/prymnesiophyceae/D20160706T125255_IFCB107_01008.png,prymnesiophyceae,0.9018555879592896
data/original/prymnesiophyceae/D20160706T134338_IFCB107_00247.png,prymnesiophyceae,0.9382761120796204
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00998.png,prymnesiophyceae,0.9125680923461914
data/original/prymnesiophyceae/D20160706T042556_IFCB107_00457.png,prymnesiophyceae,0.8886739015579224
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00658.png,prymnesiophyceae,0.8674163222312927
data/original/prymnesiophyceae/D20160705T202753_IFCB107_00846.png,prymnesiophyceae,0.8533701300621033
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00200.png,prymnesiophyceae,0.919394850730896
data/original/prymnesiophyceae/D20160706T122505_IFCB107_00848.png,prymnesiophyceae,0.8982262015342712
data/original/prymnesiophyceae/D20160706T222908_IFCB107_01227.png,prymnesiophyceae,0.9323599934577942
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00230.png,prymnesiophyceae,0.8979334831237793
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00482.png,prymnesiophyceae,0.8833950161933899
data/original/prymnesiophyceae/D20160705T214443_IFCB107_00262.png,prymnesiophyceae,0.8793330788612366
data/original/prymnesiophyceae/D20160706T045145_IFCB107_00646.png,prymnesiophyceae,0.9372725486755371
data/original/prymnesiophyceae/D20160706T042556_IFCB107_01065.png,prymnesiophyceae,0.8926242589950562
data/original/prymnesiophyceae/D20160706T125255_IFCB107_01998.png,prymnesiophyceae,0.9294238686561584
data/original/prymnesiophyceae/D20160705T223623_IFCB107_00213.png,prymnesiophyceae,0.9001060128211975
data/original/prymnesiophyceae/D20160706T125255_IFCB107_02692.png,prymnesiophyceae,0.9248208403587341
